employee_id,sector,Gender,Age,role,Hire_Date,Years_At_Company,Education_Level,quality_score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,development_score,Promotions,Employee_Satisfaction_Score,Resigned,date,output_score,performance_status,performance_drivers,employee_explanation,strengths
65410,Engineering,Male,58,Technician,2015-10-04 08:03:05.556036,8,High School,1,3850.0,43,22,20,4,25,1,75,1,3.74,False,2024-12-31,25.41393916056989,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
98466,Customer Support,Female,36,Analyst,2020-09-19 08:03:05.556036,3,Bachelor,2,4800.0,47,11,1,3,25,11,42,0,2.82,False,2024-12-31,14.178302900107411,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
83943,Legal,Female,36,Engineer,2024-08-09 08:03:05.556036,0,High School,5,9000.0,44,7,12,14,25,17,49,1,4.38,False,2024-12-31,8.571428571428571,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
35641,HR,Female,58,Specialist,2023-06-25 08:03:05.556036,1,High School,2,5400.0,38,11,11,12,25,10,55,2,4.5,False,2024-12-31,15.482054890921887,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
76610,Engineering,Female,48,Technician,2017-09-26 08:03:05.556036,6,Master,2,4200.0,36,1,16,9,100,19,76,2,4.15,False,2024-12-31,1.391465677179963,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
1046,Engineering,Female,51,Developer,2019-02-20 08:03:05.556036,5,Bachelor,2,6000.0,51,11,24,1,50,16,37,2,4.02,False,2024-12-31,10.689990281827015,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
97796,Engineering,Female,54,Consultant,2019-05-23 08:03:05.556036,5,Master,4,7700.0,36,10,0,3,25,10,33,1,4.53,False,2024-12-31,17.006802721088437,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
5938,IT,Other,40,Developer,2018-07-05 08:03:05.556036,6,High School,3,6500.0,43,18,8,11,0,16,33,0,4.19,False,2024-12-31,23.44767694311767,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
57688,Marketing,Female,39,Consultant,2022-07-28 08:03:05.556036,2,High School,1,6050.0,36,6,9,6,75,13,78,1,3.41,False,2024-12-31,9.070294784580499,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
7896,Operations,Male,34,Consultant,2022-10-15 08:03:05.556036,1,Bachelor,2,6600.0,53,6,0,10,0,10,23,1,1.4,False,2024-12-31,6.9310743165190605,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
87485,Customer Support,Male,37,Specialist,2019-06-26 08:03:05.556036,5,PhD,2,5400.0,43,12,0,0,50,14,48,0,4.52,False,2024-12-31,17.085904129093496,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
17571,Operations,Male,52,Analyst,2015-11-17 08:03:05.556036,8,Bachelor,3,5200.0,44,35,24,1,75,11,10,0,4.05,False,2024-12-31,38.265306122448976,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
53065,IT,Other,23,Technician,2019-09-27 08:03:05.556036,4,High School,3,4550.0,47,39,0,4,100,3,46,2,4.59,False,2024-12-31,50.80330004342162,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
11142,Marketing,Female,59,Engineer,2018-07-02 08:03:05.556036,6,Bachelor,2,7200.0,49,44,23,14,75,17,61,1,1.75,True,2024-12-31,44.526901669758814,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
96937,Finance,Male,57,Engineer,2023-08-10 08:03:05.556036,1,Bachelor,2,7200.0,50,39,15,3,0,8,77,1,4.59,False,2024-12-31,41.52617568766637,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
50491,Operations,Male,30,Technician,2017-10-06 08:03:05.556036,6,Bachelor,5,5250.0,34,30,4,8,25,7,31,2,2.09,True,2024-12-31,51.02040816326531,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Strong quality of work']}","['Good productivity level', 'Strong quality of work']"
33223,IT,Other,28,Consultant,2021-04-17 08:03:05.556036,3,Bachelor,4,7700.0,37,2,6,10,25,17,46,0,1.18,False,2024-12-31,3.0612244897959187,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
82507,Finance,Male,46,Analyst,2020-04-25 08:03:05.556036,4,Bachelor,4,5600.0,53,44,4,10,25,12,91,1,2.87,True,2024-12-31,48.9795918367347,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
36297,HR,Female,51,Specialist,2019-07-23 08:03:05.556036,5,Bachelor,4,6300.0,39,0,21,3,0,14,77,1,1.77,True,2024-12-31,0.0,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
67925,Operations,Female,47,Consultant,2022-06-11 08:03:05.556036,2,High School,1,6050.0,50,9,5,5,75,15,94,2,1.56,False,2024-12-31,10.495626822157435,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
94405,Sales,Male,47,Engineer,2022-01-14 08:03:05.556036,2,Bachelor,5,9000.0,41,43,11,9,75,7,77,1,4.71,False,2024-12-31,56.616194865042786,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Strong quality of work']}","['Good productivity level', 'Strong quality of work']"
84993,Customer Support,Female,54,Consultant,2021-11-18 08:03:05.556036,2,Bachelor,4,7700.0,60,26,25,4,75,6,39,2,1.41,False,2024-12-31,21.95636875439831,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
62123,Finance,Male,51,Manager,2021-10-27 08:03:05.556036,2,Master,4,8400.0,37,7,26,12,75,17,70,2,2.88,False,2024-12-31,8.571428571428571,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
65744,Engineering,Male,35,Developer,2016-01-17 08:03:05.556036,8,High School,1,5500.0,38,22,15,8,75,1,92,1,3.74,False,2024-12-31,29.603050011213277,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
40247,Sales,Female,52,Manager,2017-06-16 08:03:05.556036,7,Bachelor,3,7800.0,48,35,20,3,100,17,8,2,2.51,False,2024-12-31,36.94581280788177,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
16362,HR,Male,47,Specialist,2024-01-13 08:03:05.556036,0,Bachelor,2,5400.0,45,29,17,12,75,17,19,0,4.62,False,2024-12-31,33.18710661834827,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
55939,Engineering,Female,35,Consultant,2023-06-23 08:03:05.556036,1,PhD,3,7150.0,52,7,8,13,75,13,49,1,4.07,True,2024-12-31,7.653061224489796,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
28675,Finance,Male,59,Specialist,2019-02-05 08:03:05.556036,5,Bachelor,3,5850.0,44,21,17,4,100,6,8,2,1.22,False,2024-12-31,24.48979591836735,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
23958,IT,Female,46,Developer,2022-10-23 08:03:05.556036,1,High School,1,5500.0,48,36,12,5,75,1,82,2,1.81,False,2024-12-31,40.816326530612244,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
7859,Sales,Other,24,Manager,2017-09-24 08:03:05.556036,6,Bachelor,1,6600.0,45,42,25,7,50,11,48,0,2.74,False,2024-12-31,44.72049689440994,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
94213,Finance,Male,55,Consultant,2020-04-20 08:03:05.556036,4,High School,5,8250.0,47,21,2,13,100,14,67,0,3.99,False,2024-12-31,26.785714285714285,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
63352,HR,Male,24,Engineer,2019-08-26 08:03:05.556036,5,Master,4,8400.0,55,25,20,6,75,18,23,2,3.76,False,2024-12-31,23.547880690737834,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
50199,HR,Male,43,Analyst,2022-01-05 08:03:05.556036,2,Bachelor,4,5600.0,43,26,21,5,50,7,62,0,3.25,False,2024-12-31,29.753957657829485,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
55239,Marketing,Female,43,Analyst,2023-09-27 08:03:05.556036,0,High School,3,5200.0,41,10,21,5,100,11,33,1,4.89,True,2024-12-31,11.88825044580939,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
98341,Sales,Other,59,Developer,2017-11-07 08:03:05.556036,6,Bachelor,2,6000.0,60,49,13,6,25,4,96,2,1.81,True,2024-12-31,45.11278195488721,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
13706,Legal,Female,46,Engineer,2016-03-06 08:03:05.556036,8,PhD,3,7800.0,42,16,21,13,75,17,78,0,4.2,False,2024-12-31,18.658892128279884,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
13580,Engineering,Female,38,Technician,2016-05-31 08:03:05.556036,8,High School,5,5250.0,33,6,7,8,75,14,81,2,3.91,False,2024-12-31,10.06429969247973,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
34571,Engineering,Male,27,Analyst,2022-04-01 08:03:05.556036,2,Bachelor,2,4800.0,44,37,8,14,25,4,20,2,2.07,False,2024-12-31,47.19387755102041,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
93622,HR,Male,26,Technician,2024-09-02 08:03:05.556036,0,Bachelor,3,4550.0,45,43,5,0,50,3,32,2,2.27,False,2024-12-31,55.424274973147156,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
2105,Operations,Male,43,Engineer,2022-02-14 08:03:05.556036,2,Bachelor,3,7800.0,35,16,4,3,75,12,9,0,4.35,False,2024-12-31,26.47545504688362,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
74361,Customer Support,Other,27,Specialist,2014-10-05 08:03:05.556036,9,High School,2,5400.0,40,31,9,6,25,12,81,2,2.71,True,2024-12-31,42.650768172437516,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
85889,Engineering,Female,27,Analyst,2014-09-20 08:03:05.556036,9,High School,5,6000.0,35,43,10,2,50,10,62,2,3.45,False,2024-12-31,65.81632653061224,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Strong quality of work', 'Good attendance consistency']}","['Good productivity level', 'Strong quality of work', 'Good attendance consistency']"
99907,Finance,Male,23,Engineer,2022-02-02 08:03:05.556036,2,Master,3,7800.0,56,17,1,10,0,5,48,2,1.42,False,2024-12-31,18.42152790319668,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
56430,Operations,Female,45,Manager,2019-11-14 08:03:05.556036,4,Bachelor,1,6600.0,39,14,16,4,25,3,97,0,4.78,False,2024-12-31,18.2370820668693,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
86503,Sales,Male,31,Engineer,2022-06-14 08:03:05.556036,2,Master,1,6600.0,41,19,11,4,75,1,18,0,3.88,False,2024-12-31,25.0164581961817,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
12470,Engineering,Male,27,Specialist,2019-10-20 08:03:05.556036,4,High School,2,5400.0,54,34,20,10,50,8,36,2,3.31,False,2024-12-31,32.525510204081634,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
14779,Customer Support,Female,29,Analyst,2015-12-22 08:03:05.556036,8,Bachelor,3,5200.0,46,44,8,0,25,17,84,1,4.07,False,2024-12-31,53.87755102040816,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
27544,HR,Male,32,Analyst,2024-05-01 08:03:05.556036,0,Bachelor,2,4800.0,42,35,0,14,100,8,34,2,1.1,False,2024-12-31,51.02040816326531,Needs Improvement,"['Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Good productivity level']}",['Good productivity level']
97977,Legal,Female,25,Developer,2018-04-09 08:03:05.556036,6,High School,4,7000.0,34,25,13,11,75,13,63,2,4.05,False,2024-12-31,37.792894935752074,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
